ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.091,30.0,5.99,5.0,55.0,8.0,0.0,False,,4.6,6405.0,5.99,,,19.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,546.0,B0FSMSDD5K,2026-01-05,,,,,
In Stock,ACTIVE,0.105,36.0,5.99,6.0,57.0,8.0,0.0,False,,4.6,6405.0,5.99,,,16.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,553.0,B0FSMSDD5K,2026-01-04,,,,,
In Stock,ACTIVE,0.162,36.0,5.99,6.0,37.0,8.0,0.0,False,,4.6,6400.0,5.99,,,15.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,534.0,B0FSMSDD5K,2026-01-03,,,,,
In Stock,ACTIVE,0.113,36.0,5.99,6.0,53.0,8.0,0.0,False,,4.6,6395.0,5.99,,,15.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,543.0,B0FSMSDD5K,2026-01-02,,,,,
In Stock,ACTIVE,0.117,42.0,5.99,7.0,60.0,8.0,0.0,False,,4.6,6390.0,5.99,,,15.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,False,Waste Management,544.0,B0FSMSDD5K,2026-01-01,,,,,
In Stock,ACTIVE,0.25,48.0,5.99,8.0,32.0,8.0,0.0,False,,4.6,6380.0,5.99,,,15.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,False,Waste Management,546.0,B0FSMSDD5K,2025-12-31,,,,,
In Stock,ACTIVE,0.195,48.0,5.99,8.0,41.0,8.0,0.0,False,,4.6,6382.0,5.99,,,16.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,548.0,B0FSMSDD5K,2025-12-30,,,,,
In Stock,ACTIVE,0.196,54.0,5.99,9.0,46.0,8.0,0.0,False,,4.6,6377.0,5.99,,,16.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,548.0,B0FSMSDD5K,2025-12-29,,,,,
In Stock,ACTIVE,0.108,42.0,5.99,7.0,65.0,8.0,0.0,False,,4.6,6377.0,5.99,,,16.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,557.0,B0FSMSDD5K,2025-12-28,,,,,
In Stock,ACTIVE,0.344,126.0,5.99,21.0,61.0,8.0,0.0,False,,4.6,6378.0,5.99,,,15.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,572.0,B0FSMSDD5K,2025-12-27,,,,,
In Stock,ACTIVE,0.205,54.0,5.99,9.0,44.0,8.0,0.0,False,,4.6,6376.0,5.99,,,16.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,594.0,B0FSMSDD5K,2025-12-26,,,,,
In Stock,ACTIVE,0.276,48.0,5.99,8.0,29.0,8.0,0.0,False,,4.6,6372.0,5.99,,,18.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,604.0,B0FSMSDD5K,2025-12-25,,,,,
In Stock,ACTIVE,0.175,42.0,5.99,7.0,40.0,8.0,0.0,False,,4.6,6369.0,5.99,,,17.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,604.0,B0FSMSDD5K,2025-12-24,,,,,
In Stock,ACTIVE,0.276,48.0,5.99,8.0,29.0,8.0,0.0,False,,4.6,6370.0,5.99,,,18.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,601.0,B0FSMSDD5K,2025-12-23,,,,,
In Stock,ACTIVE,0.118,24.0,5.99,4.0,34.0,8.0,0.0,False,,4.6,6369.0,5.99,,,18.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,609.0,B0FSMSDD5K,2025-12-22,,,,,
In Stock,ACTIVE,0.231,54.0,5.99,9.0,39.0,8.0,0.0,False,,4.6,6364.0,5.99,,,18.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,621.0,B0FSMSDD5K,2025-12-21,,,,,
In Stock,ACTIVE,0.211,48.0,5.99,8.0,38.0,8.0,0.0,False,,4.6,6358.0,5.99,,,17.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,642.0,B0FSMSDD5K,2025-12-20,,,,,
In Stock,ACTIVE,0.175,42.0,5.99,7.0,40.0,8.0,0.0,False,,4.6,6352.0,5.99,,,19.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,607.0,B0FSMSDD5K,2025-12-19,,,,,
In Stock,ACTIVE,0.12,36.0,5.99,6.0,50.0,8.0,0.0,False,,4.6,6351.0,5.99,,,18.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,615.0,B0FSMSDD5K,2025-12-18,,,,,
In Stock,ACTIVE,0.206,42.0,5.99,7.0,34.0,8.0,0.0,False,,4.6,6345.0,5.99,,,18.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,549.0,B0FSMSDD5K,2025-12-17,,,,,
In Stock,ACTIVE,0.2,60.0,5.99,10.0,50.0,8.0,0.0,False,,4.6,6339.0,5.99,,,17.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,532.0,B0FSMSDD5K,2025-12-16,,,,,
In Stock,ACTIVE,0.146,42.0,5.99,7.0,48.0,8.0,0.0,False,,4.6,6331.0,5.99,,,17.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,552.0,B0FSMSDD5K,2025-12-15,,,,,
In Stock,ACTIVE,0.242,48.0,5.99,8.0,33.0,8.0,0.0,False,,4.6,6330.0,5.99,,,18.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,545.0,B0FSMSDD5K,2025-12-14,,,,,
In Stock,ACTIVE,0.157,48.0,5.99,8.0,51.0,8.0,0.0,False,,4.6,6329.0,5.99,,,17.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,537.0,B0FSMSDD5K,2025-12-13,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.024,6.0,5.99,1.0,42.0,8.0,0.0,False,,4.6,6324.0,5.99,,,18.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,507.0,B0FSMSDD5K,2025-12-12,,,,,
In Stock,ACTIVE,0.175,42.0,5.99,7.0,40.0,8.0,0.0,False,,4.6,6321.0,5.99,,,16.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,False,Waste Management,562.0,B0FSMSDD5K,2025-12-11,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.048,12.0,5.99,2.0,42.0,8.0,0.0,False,,4.6,6320.0,5.99,,,15.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,True,Waste Management,624.0,B0FSMSDD5K,2025-12-10,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.25,54.0,5.99,9.0,36.0,8.0,0.0,False,,4.6,6318.0,5.99,,,15.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,True,Waste Management,510.0,B0FSMSDD5K,2025-12-09,,,,,
In Stock,ACTIVE,0.381,48.0,5.99,8.0,21.0,8.0,0.0,False,,4.6,6316.0,5.99,,,14.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,True,Waste Management,482.0,B0FSMSDD5K,2025-12-08,,,,,
In Stock,ACTIVE,0.148,54.0,5.99,9.0,61.0,8.0,0.0,False,,4.6,6313.0,5.99,,,14.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,True,Waste Management,477.0,B0FSMSDD5K,2025-12-07,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.07200000000000001,36.0,5.99,6.0,83.0,8.0,0.0,False,,4.6,6313.0,5.99,,,14.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,True,Waste Management,472.0,B0FSMSDD5K,2025-12-06,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.163,42.0,5.99,7.0,43.0,8.0,0.0,False,,4.6,6307.0,5.99,,,22.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,True,Waste Management,455.0,B0FSMSDD5K,2025-12-05,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.156,42.0,5.99,7.0,45.0,8.0,0.0,False,,4.6,6305.0,5.99,,,14.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,True,Waste Management,439.0,B0FSMSDD5K,2025-12-04,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.133,36.0,5.99,6.0,45.0,8.0,0.0,False,,4.6,6303.0,5.99,,,16.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,True,Waste Management,481.0,B0FSMSDD5K,2025-12-03,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.203,78.0,5.99,13.0,64.0,8.0,0.0,False,,4.6,6303.0,5.99,0.01879194630872483,0.2857142857142857,18.0,Glad for Pets,2.081428571428571,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,True,Waste Management,450.0,B0FSMSDD5K,2025-12-02,58.28,46.41,28.0,1490.0,8.0
In Stock,ACTIVE,0.221,138.0,5.99,23.0,104.0,8.0,0.0,False,,4.6,6301.0,5.99,0.01406050276949297,0.2575757575757576,16.0,Glad for Pets,2.380151515151515,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,True,True,True,Waste Management,531.0,B0FSMSDD5K,2025-12-01,157.09,105.33,66.0,4694.0,17.0
In Stock,ACTIVE,0.144,78.0,5.99,13.0,90.0,8.0,0.0,False,,4.6,6298.0,5.99,0.01126005361930295,0.2857142857142857,15.0,Glad for Pets,2.549285714285714,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,432.0,B0FSMSDD5K,2025-11-30,107.07,70.37,42.0,3730.0,12.0
In Stock,ACTIVE,0.235,120.0,5.99,20.0,85.0,8.0,0.0,False,,4.6,6297.0,5.99,0.01146862057980248,0.3888888888888889,14.0,Glad for Pets,2.984722222222222,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,400.0,B0FSMSDD5K,2025-11-29,107.45,86.13,36.0,3139.0,14.0
In Stock,ACTIVE,0.276,126.0,5.99,21.0,76.0,8.0,0.0,False,,4.6,6294.0,5.99,0.01463644948064212,0.3548387096774194,13.0,Glad for Pets,3.277741935483871,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,390.0,B0FSMSDD5K,2025-11-28,101.61,83.16,31.0,2118.0,11.0
In Stock,ACTIVE,0.222,48.0,5.99,8.0,36.0,8.0,0.0,False,,4.6,6294.0,5.99,,,14.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,407.0,B0FSMSDD5K,2025-11-27,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.24,36.0,5.99,6.0,25.0,8.0,0.0,False,,4.6,6293.0,5.99,,,13.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,407.0,B0FSMSDD5K,2025-11-26,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.163,42.0,5.99,7.0,43.0,8.0,0.0,False,,4.6,6291.0,5.99,,,13.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,417.0,B0FSMSDD5K,2025-11-25,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.161,54.0,5.99,9.0,56.0,8.0,0.0,False,,4.6,6287.0,5.99,,,14.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,391.0,B0FSMSDD5K,2025-11-24,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.304,102.0,5.99,17.0,56.0,8.0,0.0,False,,4.6,6283.0,5.99,,,14.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,376.0,B0FSMSDD5K,2025-11-23,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.115,54.0,5.99,9.0,78.0,8.0,0.0,False,,4.6,6279.0,5.99,,,14.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,414.0,B0FSMSDD5K,2025-11-22,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.057,24.0,5.99,4.0,70.0,8.0,0.0,False,,4.6,6278.0,5.99,,,15.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,410.0,B0FSMSDD5K,2025-11-21,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.222,48.0,5.99,8.0,36.0,8.0,0.0,False,,4.6,6277.0,5.99,,,14.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,394.0,B0FSMSDD5K,2025-11-20,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.217,60.0,5.99,10.0,46.0,8.0,0.0,False,,4.6,6273.0,5.99,,,14.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,411.0,B0FSMSDD5K,2025-11-19,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.19,72.0,5.99,12.0,63.0,8.0,0.0,False,,4.6,6270.0,5.99,0.01401869158878505,0.3333333333333333,15.0,Glad for Pets,0.6308333333333334,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,332.0,B0FSMSDD5K,2025-11-18,7.57,22.95,12.0,856.0,4.0
In Stock,ACTIVE,0.349,228.0,5.99,38.0,109.0,8.0,0.0,False,,4.6,6268.0,5.99,0.01857806359414076,0.4807692307692308,13.0,Glad for Pets,2.082307692307692,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,343.0,B0FSMSDD5K,2025-11-17,108.28,162.02,52.0,2799.0,25.0
In Stock,ACTIVE,0.126,90.0,5.99,15.0,119.0,8.0,0.0,False,,4.6,6264.0,5.99,0.02030217186024551,0.3023255813953488,13.0,Glad for Pets,2.524883720930232,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,337.0,B0FSMSDD5K,2025-11-16,108.57,97.95,43.0,2118.0,13.0
In Stock,ACTIVE,0.25,132.0,5.99,22.0,88.0,8.0,0.0,False,,4.6,6263.0,5.99,0.02279202279202279,0.4,13.0,Glad for Pets,2.5335,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,353.0,B0FSMSDD5K,2025-11-15,101.34,101.13,40.0,1755.0,16.0
In Stock,ACTIVE,0.272,132.0,5.99,22.0,81.0,8.0,0.0,False,,4.6,6263.0,5.99,0.01712654614652712,0.4166666666666667,13.0,Glad for Pets,2.710833333333333,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,406.0,B0FSMSDD5K,2025-11-14,97.59,104.34,36.0,2102.0,15.0
In Stock,ACTIVE,0.185,102.0,5.99,17.0,92.0,8.0,0.0,False,,4.6,6263.0,5.99,0.01733193277310924,0.3939393939393939,14.0,Glad for Pets,2.435151515151515,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,449.0,B0FSMSDD5K,2025-11-13,80.36,77.17,33.0,1904.0,13.0
In Stock,ACTIVE,0.276,96.0,5.99,16.0,58.0,8.0,0.0,False,,4.6,6261.0,5.99,0.02519685039370079,0.375,14.0,Glad for Pets,2.771875,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,529.0,B0FSMSDD5K,2025-11-12,44.35,35.94,16.0,635.0,6.0
In Stock,ACTIVE,0.221,102.0,5.99,17.0,77.0,8.0,0.0,False,,4.6,6261.0,5.99,0.01919866444073456,0.391304347826087,14.0,Glad for Pets,2.459130434782609,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,520.0,B0FSMSDD5K,2025-11-11,56.56,53.91,23.0,1198.0,9.0
In Stock,ACTIVE,0.213,120.0,5.99,20.0,94.0,8.0,0.0,False,,4.6,6257.0,5.99,0.01262825572217837,0.4375,14.0,Glad for Pets,2.884375,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,282.0,B0FSMSDD5K,2025-11-10,46.15,41.23,16.0,1267.0,7.0
In Stock,ACTIVE,0.131,84.0,5.99,14.0,107.0,8.0,0.0,False,,4.6,6255.0,5.99,0.01484375,0.2631578947368421,14.0,Glad for Pets,2.509473684210526,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,321.0,B0FSMSDD5K,2025-11-09,47.68,35.94,19.0,1280.0,5.0
In Stock,ACTIVE,0.111,60.0,5.99,10.0,90.0,8.0,0.0,False,,4.6,6253.0,5.99,0.01840894148586456,0.3214285714285715,14.0,Glad for Pets,2.708214285714285,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,292.0,B0FSMSDD5K,2025-11-08,75.83,68.81,28.0,1521.0,9.0
In Stock,ACTIVE,0.203,84.0,5.99,14.0,69.0,8.0,0.0,False,,4.6,6249.0,5.99,0.02538071065989848,0.44,14.0,Glad for Pets,2.558,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,294.0,B0FSMSDD5K,2025-11-07,63.95,69.67,25.0,985.0,11.0
Not Buyable,ACTIVE,0.124,84.0,5.99,14.0,113.0,,,False,,,,,0.01545778834720571,0.3076923076923077,13.0,Glad for Pets,2.112692307692308,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],False,False,False,True,Waste Management,243.0,B0FSMSDD5K,2025-11-06,109.86,95.53,52.0,3364.0,16.0
In Stock,ACTIVE,0.179,84.0,5.99,14.0,78.0,8.0,0.0,False,,4.6,6244.0,5.99,0.01574150787075394,0.4210526315789473,13.0,Glad for Pets,2.748947368421053,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,236.0,B0FSMSDD5K,2025-11-05,52.23,44.79,19.0,1207.0,8.0
In Stock,ACTIVE,0.159,66.0,5.99,11.0,69.0,8.0,0.0,False,,4.6,6243.0,5.99,0.01175742574257426,0.3684210526315789,14.0,Glad for Pets,2.903157894736842,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,230.0,B0FSMSDD5K,2025-11-04,55.16,46.41,19.0,1616.0,7.0
Not Buyable,ACTIVE,0.057,18.0,5.99,3.0,53.0,8.0,0.0,False,,4.6,6241.0,5.99,,,13.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,134.0,B0FSMSDD5K,2025-11-03,,,,,
Short Term OOS,ACTIVE,0.153,54.0,5.99,9.0,59.0,8.0,0.0,False,,4.6,6237.0,5.99,0.02723146747352496,0.2777777777777778,13.0,Glad for Pets,2.898888888888889,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,14.0,B0FSMSDD5K,2025-11-02,52.18,35.13,18.0,661.0,5.0
Short Term OOS,ACTIVE,0.123,48.0,5.99,8.0,65.0,8.0,0.0,False,,4.6,6232.0,5.99,0.01191895113230036,0.1,13.0,Glad for Pets,2.421,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,56.0,B0FSMSDD5K,2025-11-01,24.21,5.18,10.0,839.0,1.0
Short Term OOS,ACTIVE,0.083,24.0,5.99,4.0,48.0,8.0,0.0,False,,4.6,6231.0,5.99,0.006578947368421052,0.0,13.0,Glad for Pets,1.846666666666667,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,43.0,B0FSMSDD5K,2025-10-31,5.54,0.0,3.0,456.0,0.0
Short Term OOS,ACTIVE,0.022,6.0,5.99,1.0,46.0,8.0,0.0,False,,4.6,6226.0,5.99,0.0028328611898017,1.0,13.0,Glad for Pets,3.0,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,19.0,B0FSMSDD5K,2025-10-30,3.0,5.29,1.0,353.0,1.0
Short Term OOS,ACTIVE,0.07,24.0,5.99,4.0,57.0,8.0,0.0,False,,4.6,6226.0,5.99,0.01052631578947368,0.0,13.0,Glad for Pets,2.346363636363636,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,45.0,B0FSMSDD5K,2025-10-29,25.81,0.0,11.0,1045.0,0.0
Not Buyable,ACTIVE,0.08199999999999999,24.0,5.99,4.0,49.0,8.0,0.0,False,,4.6,6222.0,5.99,,,13.0,Glad for Pets,,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,22.0,B0FSMSDD5K,2025-10-28,0.0,0.0,0.0,0.0,0.0
Short Term OOS,ACTIVE,0.042,18.0,5.99,3.0,71.0,8.0,0.0,False,,4.6,6220.0,5.99,0.03846153846153846,0.6,13.0,Glad for Pets,2.818,"B0FSMSDD5K (Glad for Pets OPP Scented Waste Bags Refill Rolls, 6 rolls/90 Bags - Mixed Colors)",[],True,False,True,True,Waste Management,24.0,B0FSMSDD5K,2025-10-27,14.09,15.97,5.0,130.0,3.0
