key,cust,mstyle,model_base,model_vp2,baseline_mode_base,baseline_mode_vp2,old_wkly,new_wkly,old_26w,new_26w,delta_units,delta_pct
1864-FF38327,"AMAZON.COM.KYDC,INC",FF38327,Sparse Intermittent,Sparse Intermittent,,,6.9,6.9,180,180,0,0.0
1864-FF38330,"AMAZON.COM.KYDC,INC",FF38330,Sparse Intermittent,Sparse Intermittent,,,5.5,5.5,144,144,0,0.0
1864-FF38331,"AMAZON.COM.KYDC,INC",FF38331,Sparse Intermittent,Sparse Intermittent,,,2.8,2.8,72,72,0,0.0
1864-FF38367,"AMAZON.COM.KYDC,INC",FF38367,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF38368,"AMAZON.COM.KYDC,INC",FF38368,Sparse Intermittent,Sparse Intermittent,,,55.4,55.4,1440,1440,0,0.0
1864-FF38488,"AMAZON.COM.KYDC,INC",FF38488,Croston's,Croston's,,,39.2,39.2,1020,1020,0,0.0
1864-FF38640,"AMAZON.COM.KYDC,INC",FF38640,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF38641,"AMAZON.COM.KYDC,INC",FF38641,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF38642,"AMAZON.COM.KYDC,INC",FF38642,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF38675,"AMAZON.COM.KYDC,INC",FF38675,Sparse Intermittent,Sparse Intermittent,,,28.6,28.6,744,744,0,0.0
1864-FF38676,"AMAZON.COM.KYDC,INC",FF38676,Sparse Intermittent,Sparse Intermittent,,,33.2,33.2,864,864,0,0.0
1864-FF38677,"AMAZON.COM.KYDC,INC",FF38677,Sparse Intermittent,Sparse Intermittent,,,17.5,17.5,456,456,0,0.0
1864-FF4517AU,AMAZON AUSTRALIA,FF4517AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4537AU,AMAZON AUSTRALIA,FF4537AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4577,"AMAZON.COM.KYDC,INC",FF4577,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4577PCS2,"AMAZON.COM.KYDC,INC",FF4577PCS2,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 3% over 1248 units),L13 nz-avg (OOS: fill-rate 3% over 1248 units),44.3,44.3,1152,1152,0,0.0
1864-FF4577PCS24,"AMAZON.COM.KYDC,INC",FF4577PCS24,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF4771,"AMAZON.COM.KYDC,INC",FF4771,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4771AMZ,"AMAZON.COM.KYDC,INC",FF4771AMZ,Croston's,Croston's,,,234.2,234.2,6090,6090,0,0.0
1864-FF4771AMZ2,"AMAZON.COM.KYDC,INC",FF4771AMZ2,Sparse Intermittent,Sparse Intermittent,,,70.5,70.5,1833,1833,0,0.0
1864-FF4771AMZ3,"AMAZON.COM.KYDC,INC",FF4771AMZ3,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4771COS,"AMAZON.COM.KYDC,INC",FF4771COS,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4771PCS3,"AMAZON.COM.KYDC,INC",FF4771PCS3,Croston's,Croston's,,,2.8,2.8,74,74,0,0.0
1864-FF4775,"AMAZON.COM.KYDC,INC",FF4775,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4775AMZ,"AMAZON.COM.KYDC,INC",FF4775AMZ,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 6% over 41802 units),L13 nz-avg (OOS: fill-rate 6% over 41802 units),3544.4,3544.4,92154,92154,0,0.0
1864-FF4775COS,"AMAZON.COM.KYDC,INC",FF4775COS,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4775PCS2,"AMAZON.COM.KYDC,INC",FF4775PCS2,Sparse Intermittent,Sparse Intermittent,,,179.5,179.5,4668,4668,0,0.0
1864-FF4775PCS6,"AMAZON.COM.KYDC,INC",FF4775PCS6,Heuristic,Heuristic,,,5.8,5.8,151,151,0,0.0
1864-FF4776,"AMAZON.COM.KYDC,INC",FF4776,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4776AMZ,"AMAZON.COM.KYDC,INC",FF4776AMZ,Croston's,Croston's,,,522.7,522.7,13590,13590,0,0.0
1864-FF4776AMZ2,"AMAZON.COM.KYDC,INC",FF4776AMZ2,Sparse Intermittent,Sparse Intermittent,,,88.6,88.6,2304,2304,0,0.0
1864-FF4776CP6,"AMAZON.COM.KYDC,INC",FF4776CP6,Sparse Intermittent,Sparse Intermittent,,,4.8,4.8,124,124,0,0.0
1864-FF4849,"AMAZON.COM.KYDC,INC",FF4849,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4849AMZ,"AMAZON.COM.KYDC,INC",FF4849AMZ,Croston's,Croston's,,,225.7,225.7,5868,5868,0,0.0
1864-FF4849COS,"AMAZON.COM.KYDC,INC",FF4849COS,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4849CP6,"AMAZON.COM.KYDC,INC",FF4849CP6,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF4849PCS2,"AMAZON.COM.KYDC,INC",FF4849PCS2,Heuristic,Heuristic,,,80.1,80.1,2082,2082,0,0.0
1864-FF4849PX2,"AMAZON.COM.KYDC,INC",FF4849PX2,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4849PX6,"AMAZON.COM.KYDC,INC",FF4849PX6,New/Relaunch,New/Relaunch,,,5.0,5.0,130,130,0,0.0
1864-FF4923,"AMAZON.COM.KYDC,INC",FF4923,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4923AMZ,"AMAZON.COM.KYDC,INC",FF4923AMZ,OTB (zero),OTB (zero),,,0.0,0.0,0,0,0,0
1864-FF4923AMZ2,"AMAZON.COM.KYDC,INC",FF4923AMZ2,Sparse Intermittent,Sparse Intermittent,,,1.8,1.8,48,48,0,0.0
1864-FF4923PCS2,"AMAZON.COM.KYDC,INC",FF4923PCS2,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4923PCS6,"AMAZON.COM.KYDC,INC",FF4923PCS6,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4930,"AMAZON.COM.KYDC,INC",FF4930,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4930AMZ,"AMAZON.COM.KYDC,INC",FF4930AMZ,Sparse Intermittent,Sparse Intermittent,,,243.7,243.7,6336,6336,0,0.0
1864-FF4930AMZ2COS,"AMAZON.COM.KYDC,INC",FF4930AMZ2COS,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF4930PCS6,"AMAZON.COM.KYDC,INC",FF4930PCS6,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 126 units),L13 nz-avg (OOS: fill-rate 5% over 126 units),6.7,6.7,173,173,0,0.0
1864-FF4933,"AMAZON.COM.KYDC,INC",FF4933,Croston's,Croston's,,,23.1,23.1,600,600,0,0.0
1864-FF4933AMZ,"AMAZON.COM.KYDC,INC",FF4933AMZ,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4933AU,AMAZON AUSTRALIA,FF4933AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4933PCS2,"AMAZON.COM.KYDC,INC",FF4933PCS2,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 264 units),L13 nz-avg (OOS: fill-rate 7% over 264 units),27.7,27.7,720,720,0,0.0
1864-FF4933PCS24,"AMAZON.COM.KYDC,INC",FF4933PCS24,Heuristic,Heuristic,,,0.0,0.0,1,1,0,0.0
1864-FF4934,"AMAZON.COM.KYDC,INC",FF4934,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4934AMZ,"AMAZON.COM.KYDC,INC",FF4934AMZ,Sparse Intermittent,Sparse Intermittent,,,609.2,609.2,15840,15840,0,0.0
1864-FF4934AMZ2,"AMAZON.COM.KYDC,INC",FF4934AMZ2,Croston's,Croston's,,,618.9,618.9,16092,16092,0,0.0
1864-FF4934PCS24,"AMAZON.COM.KYDC,INC",FF4934PCS24,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF4935,"AMAZON.COM.KYDC,INC",FF4935,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4935AMZ,"AMAZON.COM.KYDC,INC",FF4935AMZ,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4935PCS2,"AMAZON.COM.KYDC,INC",FF4935PCS2,Croston's,Croston's,,,101.5,101.5,2640,2640,0,0.0
1864-FF4935PCS24,"AMAZON.COM.KYDC,INC",FF4935PCS24,Sparse Intermittent,Sparse Intermittent,,,0.2,0.2,4,4,0,0.0
1864-FF4935PX2,"AMAZON.COM.KYDC,INC",FF4935PX2,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4936,"AMAZON.COM.KYDC,INC",FF4936,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF4936AMZ,"AMAZON.COM.KYDC,INC",FF4936AMZ,Sparse Intermittent,Sparse Intermittent,,,317.5,317.5,8256,8256,0,0.0
1864-FF4936PCS2,"AMAZON.COM.KYDC,INC",FF4936PCS2,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 384 units),L13 nz-avg (OOS: fill-rate 8% over 384 units),25.8,25.8,672,672,0,0.0
1864-FF4936PCS24,"AMAZON.COM.KYDC,INC",FF4936PCS24,Sparse Intermittent,Sparse Intermittent,,,0.2,0.2,6,6,0,0.0
1864-FF4936PX2,"AMAZON.COM.KYDC,INC",FF4936PX2,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF5715,"AMAZON.COM.KYDC,INC",FF5715,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 7920 units),L13 nz-avg (OOS: fill-rate 8% over 7920 units),639.7,639.7,16632,16632,0,0.0
1864-FF5715AMZ2,"AMAZON.COM.KYDC,INC",FF5715AMZ2,Sparse Intermittent,Sparse Intermittent,,,211.8,211.8,5508,5508,0,0.0
1864-FF5715PCS72,"AMAZON.COM.KYDC,INC",FF5715PCS72,Sparse Intermittent,Sparse Intermittent,,,6.0,6.0,156,156,0,0.0
1864-FF5716,"AMAZON.COM.KYDC,INC",FF5716,Heuristic,Heuristic,,,257.5,257.5,6696,6696,0,0.0
1864-FF5716PCS72,"AMAZON.COM.KYDC,INC",FF5716PCS72,Heuristic,Heuristic,,,1.2,1.2,32,32,0,0.0
1864-FF5766,"AMAZON.COM.KYDC,INC",FF5766,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF5766AMZ,"AMAZON.COM.KYDC,INC",FF5766AMZ,Croston's,Croston's,,,1524.7,1524.7,39642,39642,0,0.0
1864-FF5766AMZ2,"AMAZON.COM.KYDC,INC",FF5766AMZ2,Sparse Intermittent,Sparse Intermittent,,,62.8,62.8,1632,1632,0,0.0
1864-FF5766PCS6,"AMAZON.COM.KYDC,INC",FF5766PCS6,Seasonal Baseline,Seasonal Baseline,"L13 all-weeks avg (default: 2 legitimate zero weeks, fill-rate 7%)","L13 all-weeks avg (default: 2 legitimate zero weeks, fill-rate 7%)",2.6,2.6,67,67,0,0.0
1864-FF5769,"AMAZON.COM.KYDC,INC",FF5769,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF5769AMZ,"AMAZON.COM.KYDC,INC",FF5769AMZ,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 10050 units),L13 nz-avg (OOS: fill-rate 7% over 10050 units),947.3,947.3,24630,24630,0,0.0
1864-FF5769AMZ2,"AMAZON.COM.KYDC,INC",FF5769AMZ2,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 315 units),L13 nz-avg (OOS: fill-rate 5% over 315 units),33.3,33.3,867,867,0,0.0
1864-FF5769PCS6,"AMAZON.COM.KYDC,INC",FF5769PCS6,Sparse Intermittent,Sparse Intermittent,,,1.2,1.2,32,32,0,0.0
1864-FF5772,"AMAZON.COM.KYDC,INC",FF5772,Sparse Intermittent,Sparse Intermittent,,,0.9,0.9,24,24,0,0.0
1864-FF5772PCS6,"AMAZON.COM.KYDC,INC",FF5772PCS6,Sparse Intermittent,Sparse Intermittent,,,0.2,0.2,6,6,0,0.0
1864-FF5773,"AMAZON.COM.KYDC,INC",FF5773,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 5634 units),L13 nz-avg (OOS: fill-rate 7% over 5634 units),473.5,473.5,12312,12312,0,0.0
1864-FF5773PCS6,"AMAZON.COM.KYDC,INC",FF5773PCS6,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 72 units),L13 nz-avg (OOS: fill-rate 8% over 72 units),7.6,7.6,198,198,0,0.0
1864-FF5776,"AMAZON.COM.KYDC,INC",FF5776,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF5776AMZ,"AMAZON.COM.KYDC,INC",FF5776AMZ,Sparse Intermittent,Sparse Intermittent,,,0.9,0.9,24,24,0,0.0
1864-FF5776PCS6,"AMAZON.COM.KYDC,INC",FF5776PCS6,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF5777,"AMAZON.COM.KYDC,INC",FF5777,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF5777AMZ,"AMAZON.COM.KYDC,INC",FF5777AMZ,Croston's,Croston's,,,391.6,391.6,10182,10182,0,0.0
1864-FF5777PCS2,"AMAZON.COM.KYDC,INC",FF5777PCS2,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF5777PCS6,"AMAZON.COM.KYDC,INC",FF5777PCS6,Sparse Intermittent,Sparse Intermittent,,,0.1,0.1,2,2,0,0.0
1864-FF5780,"AMAZON.COM.KYDC,INC",FF5780,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 9% over 1554 units),L13 nz-avg (OOS: fill-rate 9% over 1554 units),133.4,133.4,3468,3468,0,0.0
1864-FF5780PCS6,"AMAZON.COM.KYDC,INC",FF5780PCS6,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 170 units),L13 nz-avg (OOS: fill-rate 8% over 170 units),14.1,14.1,367,367,0,0.0
1864-FF5807,"AMAZON.COM.KYDC,INC",FF5807,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF5807AMZ,"AMAZON.COM.KYDC,INC",FF5807AMZ,Reactivating,Reactivating,,,24.0,24.0,624,624,0,0.0
1864-FF5807AMZ2,"AMAZON.COM.KYDC,INC",FF5807AMZ2,Sparse Intermittent,Sparse Intermittent,,,258.5,258.5,6720,6720,0,0.0
1864-FF5807AMZN,"AMAZON.COM.KYDC,INC",FF5807AMZN,Croston's,Croston's,,,125.8,125.8,3270,3270,0,0.0
1864-FF5807COS,"AMAZON.COM.KYDC,INC",FF5807COS,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF5952,"AMAZON.COM.KYDC,INC",FF5952,Sparse Intermittent,Sparse Intermittent,,,456.0,456.0,11856,11856,0,0.0
1864-FF5952EC,"AMAZON.COM.KYDC,INC",FF5952EC,Heuristic,Heuristic,,,192.0,192.0,4992,4992,0,0.0
1864-FF5952PCS2,"AMAZON.COM.KYDC,INC",FF5952PCS2,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 6% over 8388 units),L13 nz-avg (OOS: fill-rate 6% over 8388 units),761.5,761.5,19800,19800,0,0.0
1864-FF5952PCS24,"AMAZON.COM.KYDC,INC",FF5952PCS24,Sparse Intermittent,Sparse Intermittent,,,2.8,2.8,74,74,0,0.0
1864-FF6305,"AMAZON.COM.KYDC,INC",FF6305,Croston's,Croston's,,,683.1,683.1,17760,17760,0,0.0
1864-FF6305AU,AMAZON AUSTRALIA,FF6305AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF6305PCS2,"AMAZON.COM.KYDC,INC",FF6305PCS2,Sparse Intermittent,Sparse Intermittent,,,180.0,180.0,4680,4680,0,0.0
1864-FF6305PCS24,"AMAZON.COM.KYDC,INC",FF6305PCS24,Croston's,Croston's,,,0.6,0.6,15,15,0,0.0
1864-FF6553,"AMAZON.COM.KYDC,INC",FF6553,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF6553AMZ,"AMAZON.COM.KYDC,INC",FF6553AMZ,Croston's,Croston's,,,396.5,396.5,10308,10308,0,0.0
1864-FF6553COS,"AMAZON.COM.KYDC,INC",FF6553COS,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF6553PCS2,"AMAZON.COM.KYDC,INC",FF6553PCS2,Croston's,Croston's,,,9.7,9.7,252,252,0,0.0
1864-FF6554,"AMAZON.COM.KYDC,INC",FF6554,Sparse Intermittent,Sparse Intermittent,,,96.9,96.9,2520,2520,0,0.0
1864-FF6554COS,"AMAZON.COM.KYDC,INC",FF6554COS,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF6634,"AMAZON.COM.KYDC,INC",FF6634,Heuristic,Heuristic,,,52.8,52.8,1374,1374,0,0.0
1864-FF6634AMZ,"AMAZON.COM.KYDC,INC",FF6634AMZ,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 3% over 1182 units),L13 nz-avg (OOS: fill-rate 3% over 1182 units),48.9,48.9,1272,1272,0,0.0
1864-FF6634PCS6,"AMAZON.COM.KYDC,INC",FF6634PCS6,Croston's,Croston's,,,1.0,1.0,26,26,0,0.0
1864-FF6636,"AMAZON.COM.KYDC,INC",FF6636,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF6636AMZ,"AMAZON.COM.KYDC,INC",FF6636AMZ,Croston's,Croston's,,,88.2,88.2,2292,2292,0,0.0
1864-FF6639PCS2,"AMAZON.COM.KYDC,INC",FF6639PCS2,Sparse Intermittent,Sparse Intermittent,,,6.9,6.9,180,180,0,0.0
1864-FF6639PCS6,"AMAZON.COM.KYDC,INC",FF6639PCS6,Sparse Intermittent,Sparse Intermittent,,,0.1,0.1,3,3,0,0.0
1864-FF6989,"AMAZON.COM.KYDC,INC",FF6989,Croston's,Croston's,,,945.2,945.2,24576,24576,0,0.0
1864-FF6989PCS2,"AMAZON.COM.KYDC,INC",FF6989PCS2,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF6989PCS48,"AMAZON.COM.KYDC,INC",FF6989PCS48,Croston's,Croston's,,,0.5,0.5,13,13,0,0.0
1864-FF7110,"AMAZON.COM.KYDC,INC",FF7110,Heuristic,Heuristic,,,123.7,123.7,3216,3216,0,0.0
1864-FF7110AU,AMAZON AUSTRALIA,FF7110AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF7110PX2,"AMAZON.COM.KYDC,INC",FF7110PX2,Heuristic,Heuristic,,,6.7,6.7,174,174,0,0.0
1864-FF7112,"AMAZON.COM.KYDC,INC",FF7112,Croston's,Croston's,,,611.5,611.5,15900,15900,0,0.0
1864-FF7112AMZ2,"AMAZON.COM.KYDC,INC",FF7112AMZ2,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF7112EC,"AMAZON.COM.KYDC,INC",FF7112EC,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7112PCS2,"AMAZON.COM.KYDC,INC",FF7112PCS2,Sparse Intermittent,Sparse Intermittent,,,19.8,19.8,516,516,0,0.0
1864-FF7112PCS6,"AMAZON.COM.KYDC,INC",FF7112PCS6,Croston's,Croston's,,,2.2,2.2,57,57,0,0.0
1864-FF7115,"AMAZON.COM.KYDC,INC",FF7115,Croston's,Croston's,,,292.2,292.2,7596,7596,0,0.0
1864-FF7115EC,"AMAZON.COM.KYDC,INC",FF7115EC,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7115PCS6,"AMAZON.COM.KYDC,INC",FF7115PCS6,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 55 units),L13 nz-avg (OOS: fill-rate 7% over 55 units),3.5,3.5,90,90,0,0.0
1864-FF7118,"AMAZON.COM.KYDC,INC",FF7118,Heuristic,Heuristic,,,62.5,62.5,1626,1626,0,0.0
1864-FF7118PX2,"AMAZON.COM.KYDC,INC",FF7118PX2,Croston's,Croston's,,,10.7,10.7,279,279,0,0.0
1864-FF7120,"AMAZON.COM.KYDC,INC",FF7120,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7120AMZ2,"AMAZON.COM.KYDC,INC",FF7120AMZ2,Croston's,Croston's,,,15.6,15.6,405,405,0,0.0
1864-FF7120EC,"AMAZON.COM.KYDC,INC",FF7120EC,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 10% over 17910 units),L13 nz-avg (OOS: fill-rate 10% over 17910 units),505.4,505.4,13140,13140,0,0.0
1864-FF7120PCS2,"AMAZON.COM.KYDC,INC",FF7120PCS2,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 10% over 723 units),L13 nz-avg (OOS: fill-rate 10% over 723 units),82.3,82.3,2139,2139,0,0.0
1864-FF7120PX6,"AMAZON.COM.KYDC,INC",FF7120PX6,Heuristic,Heuristic,,,1.0,1.0,27,27,0,0.0
1864-FF7210,"AMAZON.COM.KYDC,INC",FF7210,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 2292 units),L13 nz-avg (OOS: fill-rate 8% over 2292 units),176.8,176.8,4596,4596,0,0.0
1864-FF7215,"AMAZON.COM.KYDC,INC",FF7215,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 2484 units),L13 nz-avg (OOS: fill-rate 8% over 2484 units),197.5,197.5,5136,5136,0,0.0
1864-FF7216,"AMAZON.COM.KYDC,INC",FF7216,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 5652 units),L13 nz-avg (OOS: fill-rate 8% over 5652 units),312.9,312.9,8136,8136,0,0.0
1864-FF7217,"AMAZON.COM.KYDC,INC",FF7217,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 1500 units),L13 nz-avg (OOS: fill-rate 8% over 1500 units),123.2,123.2,3204,3204,0,0.0
1864-FF7217AU,AMAZON AUSTRALIA,FF7217AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF7221,"AMAZON.COM.KYDC,INC",FF7221,Croston's,Croston's,,,739.4,739.4,19224,19224,0,0.0
1864-FF7228,"AMAZON.COM.KYDC,INC",FF7228,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 7200 units),L13 nz-avg (OOS: fill-rate 8% over 7200 units),390.0,390.0,10140,10140,0,0.0
1864-FF7258,"AMAZON.COM.KYDC,INC",FF7258,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7258AMZ,"AMAZON.COM.KYDC,INC",FF7258AMZ,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 26046 units),L13 nz-avg (OOS: fill-rate 8% over 26046 units),2199.9,2199.9,57198,57198,0,0.0
1864-FF7258AMZ2,"AMAZON.COM.KYDC,INC",FF7258AMZ2,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7258COS,"AMAZON.COM.KYDC,INC",FF7258COS,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7258CP6,"AMAZON.COM.KYDC,INC",FF7258CP6,New/Relaunch,New/Relaunch,,,5.0,5.0,130,130,0,0.0
1864-FF7258PCS2,"AMAZON.COM.KYDC,INC",FF7258PCS2,Croston's,Croston's,,,114.3,114.3,2973,2973,0,0.0
1864-FF7258PCS6,"AMAZON.COM.KYDC,INC",FF7258PCS6,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 67 units),L13 nz-avg (OOS: fill-rate 7% over 67 units),6.0,6.0,156,156,0,0.0
1864-FF7260,"AMAZON.COM.KYDC,INC",FF7260,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7260AMZ,"AMAZON.COM.KYDC,INC",FF7260AMZ,Croston's,Croston's,,,19.4,19.4,504,504,0,0.0
1864-FF7260AMZ2,"AMAZON.COM.KYDC,INC",FF7260AMZ2,Croston's,Croston's,,,2.3,2.3,60,60,0,0.0
1864-FF7260CP6,"AMAZON.COM.KYDC,INC",FF7260CP6,Sparse Intermittent,Sparse Intermittent,,,0.1,0.1,2,2,0,0.0
1864-FF7261,"AMAZON.COM.KYDC,INC",FF7261,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7261AMZ,"AMAZON.COM.KYDC,INC",FF7261AMZ,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7261PCS2,"AMAZON.COM.KYDC,INC",FF7261PCS2,OTB (zero),OTB (zero),,,0.0,0.0,0,0,0,0
1864-FF7261PCS2N,"AMAZON.COM.KYDC,INC",FF7261PCS2N,Sparse Intermittent,Sparse Intermittent,,,18.0,18.0,468,468,0,0.0
1864-FF7261PCS6,"AMAZON.COM.KYDC,INC",FF7261PCS6,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF7263,"AMAZON.COM.KYDC,INC",FF7263,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7263AMZ,"AMAZON.COM.KYDC,INC",FF7263AMZ,Sparse Intermittent,Sparse Intermittent,,,3.2,3.2,84,84,0,0.0
1864-FF7263AMZN,"AMAZON.COM.KYDC,INC",FF7263AMZN,Sparse Intermittent,Sparse Intermittent,,,17.5,17.5,456,456,0,0.0
1864-FF7263PCS2,"AMAZON.COM.KYDC,INC",FF7263PCS2,Sparse Intermittent,Sparse Intermittent,,,12.7,12.7,330,330,0,0.0
1864-FF7263PCS6,"AMAZON.COM.KYDC,INC",FF7263PCS6,Croston's,Croston's,,,1.0,1.0,26,26,0,0.0
1864-FF7266,"AMAZON.COM.KYDC,INC",FF7266,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7266AMZ,"AMAZON.COM.KYDC,INC",FF7266AMZ,Sparse Intermittent,Sparse Intermittent,,,105.9,105.9,2754,2754,0,0.0
1864-FF7266COS,"AMAZON.COM.KYDC,INC",FF7266COS,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7266CP6,"AMAZON.COM.KYDC,INC",FF7266CP6,Croston's,Croston's,,,1.6,1.6,41,41,0,0.0
1864-FF7266PCS2,"AMAZON.COM.KYDC,INC",FF7266PCS2,Heuristic,Heuristic,,,9.5,9.5,246,246,0,0.0
1864-FF7266PCS6,"AMAZON.COM.KYDC,INC",FF7266PCS6,Croston's,Croston's,,,0.7,0.7,18,18,0,0.0
1864-FF7266PX2,"AMAZON.COM.KYDC,INC",FF7266PX2,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF7267,"AMAZON.COM.KYDC,INC",FF7267,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
