key,cust,mstyle,desc,model,baseline_mode,old_wkly,new_wkly,old_26w,new_26w,delta_pct
1864-FF31453,"AMAZON.COM.KYDC,INC",FF31453,"Arm & Hammer Dental Treats for Dogs, Smo",Heuristic,,24.0,24.0,624,624,0.0
1864-FF31455,"AMAZON.COM.KYDC,INC",FF31455,"Arm & Hammer Dental Treats for Dogs, Mig",Inactive,,0.0,0.0,0,0,0
1864-FF31456PCS2,"AMAZON.COM.KYDC,INC",FF31456PCS2,Arm and Hammer Mighties by Treadz Treats,OTB (zero),,0.0,0.0,0,0,0
1864-FF31606PCS12,"AMAZON.COM.KYDC,INC",FF31606PCS12,Fresh Step Drawstring Litter Box Liners ,Sparse Intermittent,,0.1,0.1,3,3,0.0
1864-FF31607PCS12,"AMAZON.COM.KYDC,INC",FF31607PCS12,Fresh Step Drawstring Litter Box Liners ,Sparse Intermittent,,0.2,0.2,4,4,0.0
1864-FF31608,"AMAZON.COM.KYDC,INC",FF31608,Fresh Step Drawstring Litter Box Liners ,Sparse Intermittent,,64.6,64.6,1680,1680,0.0
1864-FF31608PCS12,"AMAZON.COM.KYDC,INC",FF31608PCS12,Fresh Step Drawstring Litter Box Liners ,Sparse Intermittent,,0.2,0.2,6,6,0.0
1864-FF32041,"AMAZON.COM.KYDC,INC",FF32041,Burt's Bees Holiday Kit - 8 oz - Oatmeal,OTB (zero),,0.0,0.0,0,0,0
1864-FF32652,"AMAZON.COM.KYDC,INC",FF32652,Burt's Bees Manuka Honey+ Ginger Dental ,Croston's,,6.0,6.0,156,156,0.0
1864-FF32829,"AMAZON.COM.KYDC,INC",FF32829,Beetlejuice: Beetlejuice Stuffed head fl,OTB (zero),,0.0,0.0,0,0,0
1864-FF32966,"AMAZON.COM.KYDC,INC",FF32966,WB Horror: Jumbo Beetlejuice Plush Figur,New/Relaunch,,0.0,6.0,0,156,0
1864-FF33135AU,AMAZON AUSTRALIA,FF33135AU,Biosilk for Dogs Silk Therapy Irresistib,Inactive,,0.0,0.0,0,0,0
1864-FF33137AU,AMAZON AUSTRALIA,FF33137AU,Biosilk for Dogs Silk Therapy Irresistib,Inactive,,0.0,0.0,0,0,0
1864-FF33139AU,AMAZON AUSTRALIA,FF33139AU,Biosilk for Dogs Silk Therapy Irresistib,Inactive,,0.0,0.0,0,0,0
1864-FF33414,"AMAZON.COM.KYDC,INC",FF33414,Burt's Bees Tear Stain Removing Powder,Sparse Intermittent,,0.0,5.5,0,144,0
1864-FF33415,"AMAZON.COM.KYDC,INC",FF33415,Burt's Bees Ear Cleaning Powder,Sparse Intermittent,,0.0,1.8,0,48,0
1864-FF33541,"AMAZON.COM.KYDC,INC",FF33541,Burt's Bees Manuka Honey Dental Kit for ,Sparse Intermittent,,13.8,13.8,360,360,0.0
1864-FF33559,"AMAZON.COM.KYDC,INC",FF33559,Winnie the Pooh: Eeyore Rope Body Dog To,Croston's,,0.0,12.0,0,312,0
1864-FF33567,"AMAZON.COM.KYDC,INC",FF33567,Arm & Hammer: Simply Calm Self Cleaning ,Sparse Intermittent,,1.8,1.8,48,48,0.0
1864-FF33567PCS2,"AMAZON.COM.KYDC,INC",FF33567PCS2,Arm & Hammer: Simply Calm Self Cleaning ,Inactive,,0.0,0.0,0,0,0
1864-FF33568PCS2,"AMAZON.COM.KYDC,INC",FF33568PCS2,Arm & Hammer: Simply Calm Pin/Bristle Du,Sparse Intermittent,,0.9,0.9,24,24,0.0
1864-FF33569,"AMAZON.COM.KYDC,INC",FF33569,Arm & Hammer: Simply Calm Grooming Pet G,Heuristic,,12.0,12.0,312,312,0.0
1864-FF33570,"AMAZON.COM.KYDC,INC",FF33570,Arm & Hammer: Simply Glam Self Cleaning ,Inactive,,0.0,0.0,0,0,0
1864-FF33571,"AMAZON.COM.KYDC,INC",FF33571,Arm & Hammer: Simply Glam Pin/Bristle Du,Inactive,,0.0,0.0,0,0,0
1864-FF33572,"AMAZON.COM.KYDC,INC",FF33572,Arm & Hammer: Simply Glam Comb Dog (Swee,Inactive,,0.0,0.0,0,0,0
1864-FF33573,"AMAZON.COM.KYDC,INC",FF33573,Arm & Hammer: Simply Grooming Soap Dispe,Croston's,,1.4,1.4,36,36,0.0
1864-FF33868,"AMAZON.COM.KYDC,INC",FF33868,Arm & Hammer Complete Care Brushless Ora,Sparse Intermittent,,49.8,49.8,1296,1296,0.0
1864-FF34096,"AMAZON.COM.KYDC,INC",FF34096,"Lilo & Stitch: 8"" Stitch Sunglasses Plus",OTB (zero),,0.0,0.0,0,0,0
1864-FF34408,"AMAZON.COM.KYDC,INC",FF34408,"Lilo & Stitch: 5.5"" Swatter Feather Plus",Inactive,,0.0,0.0,0,0,0
1864-FF34413,"AMAZON.COM.KYDC,INC",FF34413,"Lilo & Stitch: 12"" Lilo & Stitch Wand Te",OTB (zero),,0.0,0.0,0,0,0
1864-FF34466,"AMAZON.COM.KYDC,INC",FF34466,"Arm & Hammer Dental Treats for Dogs, Smo",Heuristic,,61.8,61.8,1608,1608,0.0
1864-FF34468,"AMAZON.COM.KYDC,INC",FF34468,"Arm & Hammer Dental Treats for Dogs, Nub",OTB (zero),,0.0,0.0,0,0,0
1864-FF34709,"AMAZON.COM.KYDC,INC",FF34709,Winnie The Pooh 2-in-1 Oatmeal Shampoo &,Croston's,,0.0,0.7,0,18,0
1864-FF34942,"AMAZON.COM.KYDC,INC",FF34942,Winnie The Pooh Honey Detangling Cologne,Sparse Intermittent,,0.0,2.1,0,54,0
1864-FF35397,"AMAZON.COM.KYDC,INC",FF35397,"DC Comics Superman 8"" Hold The World Fri",Inactive,,0.0,0.0,0,0,0
1864-FF35624,"AMAZON.COM.KYDC,INC",FF35624,"Dole: Fall Dog Biscuits, Pup-kin Spice P",Heuristic,,0.9,0.9,24,24,0.0
1864-FF35632,"AMAZON.COM.KYDC,INC",FF35632,"Dole: Fall Dog Chews, Pup-kin Spice Pump",Croston's,,0.0,13.4,0,348,0
1864-FF35849,"AMAZON.COM.KYDC,INC",FF35849,"DC Comics: Superman 9"" Bobo Toy",Inactive,,0.0,0.0,0,0,0
1864-FF35923,"AMAZON.COM.KYDC,INC",FF35923,"Dole: Winter Dog Biscuits, Banana Blizza",Croston's,,0.0,0.9,0,24,0
1864-FF36212,"AMAZON.COM.KYDC,INC",FF36212,Arm & Hammer: Kitty Crispies Cat Dental ,Sparse Intermittent,,13.8,13.8,360,360,0.0
1864-FF36213,"AMAZON.COM.KYDC,INC",FF36213,Arm & Hammer: Kitty Crispies Cat Dental ,Sparse Intermittent,,15.2,15.2,396,396,0.0
1864-FF36214,"AMAZON.COM.KYDC,INC",FF36214,Arm & Hammer: Kitty Crispies Cat Dental ,Sparse Intermittent,,32.3,32.3,840,840,0.0
1864-FF36251,"AMAZON.COM.KYDC,INC",FF36251,"Arm & Hammer Dental Treats for Dogs, Smo",Croston's,,127.2,127.2,3306,3306,0.0
1864-FF36291,"AMAZON.COM.KYDC,INC",FF36291,Arm & Hammer: Nubbies Rubber Ring Dental,Heuristic,,24.9,24.9,648,648,0.0
1864-FF36294,"AMAZON.COM.KYDC,INC",FF36294,BioSilk for Dogs Moisturizing & Cleansin,Croston's,,0.0,12.0,0,312,0
1864-FF36295,"AMAZON.COM.KYDC,INC",FF36295,"BioSilk for Dogs Deodorizing Wipes, 100c",Croston's,,0.0,0.0,0,0,0
1864-FF36326,"AMAZON.COM.KYDC,INC",FF36326,Burt's Bees Prebiotic & Mushroom Itch So,Sparse Intermittent,,0.0,2.8,0,72,0
1864-FF36327,"AMAZON.COM.KYDC,INC",FF36327,Burt's Bees Prebiotic & Mushroom Waterle,Sparse Intermittent,,0.0,9.0,0,234,0
1864-FF36328,"AMAZON.COM.KYDC,INC",FF36328,Burt's Bees Prebiotic & Mushroom Itch So,Sparse Intermittent,,0.0,2.8,0,72,0
1864-FF36329,"AMAZON.COM.KYDC,INC",FF36329,Burt's Bees Prebiotic & Mushroom Oatmeal,Sparse Intermittent,,0.0,3.5,0,90,0
1864-FF36663,"AMAZON.COM.KYDC,INC",FF36663,Arm & Hammer: Nubbies Wave TPR Dental To,Heuristic,,25.8,25.8,672,672,0.0
1864-FF36669,"AMAZON.COM.KYDC,INC",FF36669,"Milkbone & DC Comics: 7.5"" Krypto Milkbo",Croston's,,0.9,0.9,24,24,0.0
1864-FF37259,"AMAZON.COM.KYDC,INC",FF37259,Glad for Pets OPP Scented Waste Bags Ref,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 1002 units),105.2,105.2,2736,2736,0.0
1864-FF37818,"AMAZON.COM.KYDC,INC",FF37818,CHI Vibes 5-in-1 Shampoo & Conditioner -,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 6% over 576 units),0.0,41.1,0,1068,0
1864-FF37819,"AMAZON.COM.KYDC,INC",FF37819,CHI Vibes Soothing 2-in-1 Shampoo & Cond,Sparse Intermittent,,5.5,5.5,144,144,0.0
1864-FF37822,"AMAZON.COM.KYDC,INC",FF37822,CHI Vibes Nose & Paw Protecting Balm - C,Croston's,,0.0,2.8,0,72,0
1864-FF38327,"AMAZON.COM.KYDC,INC",FF38327,"Dole Dog Biscuits, Assorted Bag (Banana ",Sparse Intermittent,,6.9,6.9,180,180,0.0
1864-FF38330,"AMAZON.COM.KYDC,INC",FF38330,Burt's Bees for Equine Detangling Shampo,Sparse Intermittent,,0.0,5.5,0,144,0
1864-FF38331,"AMAZON.COM.KYDC,INC",FF38331,Burt's Bees for Equine Detangling Condit,Sparse Intermittent,,0.0,2.8,0,72,0
1864-FF38367,"AMAZON.COM.KYDC,INC",FF38367,A&H Complete Care Adult Boxed Toothpaste,Inactive,,0.0,0.0,0,0,0
1864-FF38640,"AMAZON.COM.KYDC,INC",FF38640,Fresh Step Litter Box Scent Crystals in ,Inactive,,0.0,0.0,0,0,0
1864-FF38641,"AMAZON.COM.KYDC,INC",FF38641,Fresh Step Litter Box Scent Crystals in ,Inactive,,0.0,0.0,0,0,0
1864-FF38642,"AMAZON.COM.KYDC,INC",FF38642,Fresh Step Litter Box Scent Crystals in ,Inactive,,0.0,0.0,0,0,0
1864-FF38675,"AMAZON.COM.KYDC,INC",FF38675,Arm & Hammer Odor Control Shampoo - Blue,Sparse Intermittent,,0.0,28.6,0,744,0
1864-FF38676,"AMAZON.COM.KYDC,INC",FF38676,Arm & Hammer 5-in-1 Shampoo - Vanilla Sa,Sparse Intermittent,,0.0,33.2,0,864,0
1864-FF38677,"AMAZON.COM.KYDC,INC",FF38677,Arm & Hammer - Odor Control Shampoo Kiwi,Sparse Intermittent,,0.0,17.5,0,456,0
1864-FF4517AU,AMAZON AUSTRALIA,FF4517AU,Arm & Hammer Fresh Breath Dental Kit for,Inactive,,0.0,0.0,0,0,0
1864-FF4537AU,AMAZON AUSTRALIA,FF4537AU,"EZ Dog Three Sided Toothbrush For Dogs, ",Inactive,,0.0,0.0,0,0,0
1864-FF4577,"AMAZON.COM.KYDC,INC",FF4577,Arm & Hammer Fresh Breath Dental Water A,Inactive,,0.0,0.0,0,0,0
1864-FF4771,"AMAZON.COM.KYDC,INC",FF4771,Burt's Bees Waterless Shampoo Spray for ,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4771AMZ3,"AMAZON.COM.KYDC,INC",FF4771AMZ3,Burts Bees Waterless Shampoo Spray with ,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4771COS,"AMAZON.COM.KYDC,INC",FF4771COS,Burt's Bees Waterless Shampoo Spray for ,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4775,"AMAZON.COM.KYDC,INC",FF4775,Burts Bees Tearless 2 in 1 Shampoo and C,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4775COS,"AMAZON.COM.KYDC,INC",FF4775COS,Burts Bees Tearless 2 in 1 Shampoo and C,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4775PCS2,"AMAZON.COM.KYDC,INC",FF4775PCS2,Burts Bees Tearless 2 in 1 Shampoo and C,Sparse Intermittent,,179.5,179.5,4668,4668,0.0
1864-FF4776,"AMAZON.COM.KYDC,INC",FF4776,Burt's Bees Oatmeal Dog Conditioner for ,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4849,"AMAZON.COM.KYDC,INC",FF4849,Burt's Bees Hypoallergenic Shampoo for D,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4849COS,"AMAZON.COM.KYDC,INC",FF4849COS,Burt's Bees Hypoallergenic Shampoo for D,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4849PX2,"AMAZON.COM.KYDC,INC",FF4849PX2,Burts Bees Hypoallergenic Shampoo with S,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4849PX6,"AMAZON.COM.KYDC,INC",FF4849PX6,Burts Bees Hypoallergenic Shampoo with S,New/Relaunch,,0.0,5.0,0,130,0
1864-FF4923,"AMAZON.COM.KYDC,INC",FF4923,Burt's Bees Calming Shampoo for Dogs 16o,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4923AMZ,"AMAZON.COM.KYDC,INC",FF4923AMZ,Burt's Bees Calming Shampoo for Dogs 16o,OTB (zero),,0.0,0.0,0,0,0
1864-FF4923PCS2,"AMAZON.COM.KYDC,INC",FF4923PCS2,Burts Bees Calming Shampoo with Lavender,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4923PCS6,"AMAZON.COM.KYDC,INC",FF4923PCS6,Burts Bees Calming Shampoo with Lavender,Inactive,,0.0,0.0,0,0,0
1864-FF4930,"AMAZON.COM.KYDC,INC",FF4930,Burt's Bees Soothing Hot Spot Spray for ,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4930AMZ2COS,"AMAZON.COM.KYDC,INC",FF4930AMZ2COS,Burt's Bees Soothing Hot Spot Spray with,New/Relaunch,,0.0,6.0,0,156,0
1864-FF4933AMZ,"AMAZON.COM.KYDC,INC",FF4933AMZ,Burt's Bees Ear Cleaner for Dogs 4oz,Inactive,,0.0,0.0,0,0,0
1864-FF4933AU,AMAZON AUSTRALIA,FF4933AU,Burt's Bees Ear Cleaner for Dogs 4oz,Inactive,,0.0,0.0,0,0,0
1864-FF4933PCS24,"AMAZON.COM.KYDC,INC",FF4933PCS24,Burts Bees Ear Cleaner with Peppermint a,Heuristic,,0.0,0.0,1,1,0.0
1864-FF4935,"AMAZON.COM.KYDC,INC",FF4935,Burt's Bees Tear Stain Remover for Dogs ,Inactive,,0.0,0.0,0,0,0
1864-FF4935AMZ,"AMAZON.COM.KYDC,INC",FF4935AMZ,Burt's Bees Tear Stain Remover for Dogs ,Inactive,,0.0,0.0,0,0,0
1864-FF4935PX2,"AMAZON.COM.KYDC,INC",FF4935PX2,Burts Bees Tear Stain Remover with Chamo,Inactive,,0.0,0.0,0,0,0
1864-FF4936,"AMAZON.COM.KYDC,INC",FF4936,Burt's Bees Paw & Nose Lotion for Dogs 4,Inactive,,0.0,0.0,0,0,0
1864-FF4936AMZ,"AMAZON.COM.KYDC,INC",FF4936AMZ,Burt's Bees Paw & Nose Lotion for Dogs 4,Sparse Intermittent,,317.5,317.5,8256,8256,0.0
1864-FF4936PX2,"AMAZON.COM.KYDC,INC",FF4936PX2,Burts Bees Paw & Nose Lotion with Rosema,Inactive,,0.0,0.0,0,0,0
1864-FF5766,"AMAZON.COM.KYDC,INC",FF5766,Burt's Bees Hypoallergenic Shampoo for C,New/Relaunch,,0.0,6.0,0,156,0
1864-FF5772PCS6,"AMAZON.COM.KYDC,INC",FF5772PCS6,Burts Bees Anti-Hairball wipes Cat -50ct,Sparse Intermittent,,0.2,0.2,6,6,0.0
1864-FF5776,"AMAZON.COM.KYDC,INC",FF5776,Burt's Bees Shed Control Shampoo for Dog,New/Relaunch,,0.0,6.0,0,156,0
1864-FF5776PCS6,"AMAZON.COM.KYDC,INC",FF5776PCS6,Burts Bees Shed Control Shampoo with Ome,Inactive,,0.0,0.0,0,0,0
1864-FF5777PCS2,"AMAZON.COM.KYDC,INC",FF5777PCS2,Burts Bees Detangling Spray with Lemon a,Croston's,,0.0,0.0,0,0,0
1864-FF5777PCS6,"AMAZON.COM.KYDC,INC",FF5777PCS6,Burts Bees Detangling Spray with Lemon a,Sparse Intermittent,,0.1,0.1,2,2,0.0
1864-FF5807,"AMAZON.COM.KYDC,INC",FF5807,Burt's Bees Dander Reducing Spray for Ca,New/Relaunch,,0.0,6.0,0,156,0
1864-FF5807AMZ,"AMAZON.COM.KYDC,INC",FF5807AMZ,Burt's Bees Dander Reducing Spray for Ca,Reactivating,,0.0,24.0,0,624,0
1864-FF5807AMZ2,"AMAZON.COM.KYDC,INC",FF5807AMZ2,"Burts Bees Dander Reducing Spray, 10 Oun",Sparse Intermittent,,258.6,258.5,6723,6720,-0.0
1864-FF5807AMZN,"AMAZON.COM.KYDC,INC",FF5807AMZN,Burt's Bees Dander Reducing Spray for Ca,Croston's,,125.8,125.8,3270,3270,0.0
1864-FF5807COS,"AMAZON.COM.KYDC,INC",FF5807COS,Burt's Bees Dander Reducing Spray for Ca,New/Relaunch,,0.0,6.0,0,156,0
1864-FF5952,"AMAZON.COM.KYDC,INC",FF5952,Arm & Hammer Clinical Care Dental Rinse ,Sparse Intermittent,,0.0,456.0,0,11856,0
1864-FF5952PCS24,"AMAZON.COM.KYDC,INC",FF5952PCS24,Arm & Hammer Clinical Care Dental Rinse ,Sparse Intermittent,,2.8,2.8,74,74,0.0
1864-FF6305,"AMAZON.COM.KYDC,INC",FF6305,Arm & Hammer: Nubbies TriBone Chew Toy f,Croston's,,0.0,683.1,0,17760,0
1864-FF6305AU,AMAZON AUSTRALIA,FF6305AU,Arm & Hammer: Nubbies TriBone Chew Toy f,Inactive,,0.0,0.0,0,0,0
1864-FF6553,"AMAZON.COM.KYDC,INC",FF6553,Burt's Bees Oatmeal Dog Shampoo for Dogs,New/Relaunch,,0.0,6.0,0,156,0
1864-FF6553COS,"AMAZON.COM.KYDC,INC",FF6553COS,Burt's Bees Oatmeal Dog Shampoo for Dogs,New/Relaunch,,0.0,6.0,0,156,0
1864-FF6554COS,"AMAZON.COM.KYDC,INC",FF6554COS,Burt's Bees Itch Soothing Shampoo for Do,New/Relaunch,,0.0,6.0,0,156,0
1864-FF6554PX2,"AMAZON.COM.KYDC,INC",FF6554PX2,Burts Bees Itch Soothing Shampoo with Ho,Croston's,,0.0,2.5,0,66,0
1864-FF6634AMZ,"AMAZON.COM.KYDC,INC",FF6634AMZ,Burt's Bees Deodorizing Spray (Canada),Seasonal Baseline,L13 nz-avg (OOS: fill-rate 3% over 1182 units),0.0,48.9,0,1272,0
1864-FF6636,"AMAZON.COM.KYDC,INC",FF6636,Burt's Bees Itch Soothing Shampoo for Do,New/Relaunch,,0.0,6.0,0,156,0
1864-FF6639PCS2,"AMAZON.COM.KYDC,INC",FF6639PCS2,Burt's Bees Deodorizing Shampoo for Dogs,Sparse Intermittent,,6.9,6.9,180,180,0.0
1864-FF6639PCS6,"AMAZON.COM.KYDC,INC",FF6639PCS6,Burt's Bees for Dogs Deodorizing Shampoo,Sparse Intermittent,,0.1,0.1,3,3,0.0
1864-FF6989PCS2,"AMAZON.COM.KYDC,INC",FF6989PCS2,Arm & Hammer Tartar Control Dental Kit f,Croston's,,0.0,0.0,0,0,0
1864-FF6989PCS48,"AMAZON.COM.KYDC,INC",FF6989PCS48,Arm & Hammer Tartar Control Dental Kit f,Croston's,,0.5,0.5,13,13,0.0
1864-FF7110AU,AMAZON AUSTRALIA,FF7110AU,"BioSilk for Dogs Moisturizing Shampoo, 1",Inactive,,0.0,0.0,0,0,0
1864-FF7110PX2,"AMAZON.COM.KYDC,INC",FF7110PX2,"BioSilk for Dogs Moisturizing Shampoo, 1",Heuristic,,0.0,6.7,0,174,0
1864-FF7112,"AMAZON.COM.KYDC,INC",FF7112,"BioSilk for Dogs Whitening Shampoo, 12 O",Croston's,,0.0,611.5,0,15900,0
1864-FF7112AMZ2,"AMAZON.COM.KYDC,INC",FF7112AMZ2,"BioSilk for Dogs Whitening Shampoo, 12 O",Croston's,,0.0,0.0,0,0,0
1864-FF7118PX2,"AMAZON.COM.KYDC,INC",FF7118PX2,BioSilk for Dogs Deep Moisture Waterless,Croston's,,0.0,10.7,0,279,0
1864-FF7120,"AMAZON.COM.KYDC,INC",FF7120,BioSilk for Dogs Detangling and Shine Sp,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7120PX6,"AMAZON.COM.KYDC,INC",FF7120PX6,BioSilk for Dogs Detangling and Shine Sp,Heuristic,,0.0,1.0,0,27,0
1864-FF7217AU,AMAZON AUSTRALIA,FF7217AU,Chi Tearless Puppy Shampoo For Dogs,Inactive,,0.0,0.0,0,0,0
1864-FF7258,"AMAZON.COM.KYDC,INC",FF7258,Burt's Bees Oatmeal Shampoo for Dogs 16o,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7258AMZ2,"AMAZON.COM.KYDC,INC",FF7258AMZ2,Burts Bees Oatmeal Dog Shampoo with Coll,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7258COS,"AMAZON.COM.KYDC,INC",FF7258COS,Burt's Bees Oatmeal Shampoo for Dogs 16o,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7258CP6,"AMAZON.COM.KYDC,INC",FF7258CP6,Burts Bees Oatmeal Dog Shampoo with Coll,New/Relaunch,,0.0,5.0,0,130,0
1864-FF7260,"AMAZON.COM.KYDC,INC",FF7260,Burt's Bees Deodorizing Shampoo for Dogs,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7260CP6,"AMAZON.COM.KYDC,INC",FF7260CP6,Burts Bees Deodorizing Shampoo with Appl,Sparse Intermittent,,0.1,0.1,2,2,0.0
1864-FF7261,"AMAZON.COM.KYDC,INC",FF7261,Burt's Bees Deodorizing Spray for Dogs 1,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7261AMZ,"AMAZON.COM.KYDC,INC",FF7261AMZ,Burt's Bees Deodorizing Spray for Dogs 1,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7261PCS2,"AMAZON.COM.KYDC,INC",FF7261PCS2,Burts Bees Deodorizing Spray with Apple ,OTB (zero),,0.0,0.0,0,0,0
1864-FF7261PCS2N,"AMAZON.COM.KYDC,INC",FF7261PCS2N,Burts Bees Deodorizing Spray with Apple ,Sparse Intermittent,,18.0,18.0,468,468,0.0
1864-FF7263,"AMAZON.COM.KYDC,INC",FF7263,Burt's Bees Tearless Puppy Shampoo 16oz,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7266,"AMAZON.COM.KYDC,INC",FF7266,Burt's Bees Itch Soothing Shampoo for Do,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7266COS,"AMAZON.COM.KYDC,INC",FF7266COS,Burt's Bees Itch Soothing Shampoo for Do,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7266PX2,"AMAZON.COM.KYDC,INC",FF7266PX2,Burts Bees Itch Soothing Shampoo with Ho,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7267,"AMAZON.COM.KYDC,INC",FF7267,Burt's Bees Itch Soothing Spray for Dogs,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7267AMZ,"AMAZON.COM.KYDC,INC",FF7267AMZ,Burt's Bees Itch Soothing Spray for Dogs,Reactivating,,0.0,18.0,0,468,0
1864-FF7267AMZN,"AMAZON.COM.KYDC,INC",FF7267AMZN,Burt's Bees Itch Soothing Spray for Dogs,Sparse Intermittent,,26.8,26.8,696,696,0.0
1864-FF7267COS,"AMAZON.COM.KYDC,INC",FF7267COS,Burt's Bees Itch Soothing Spray for Dogs,New/Relaunch,,0.0,6.0,0,156,0
1864-FF7267CP6,"AMAZON.COM.KYDC,INC",FF7267CP6,Burts Bees Itch Soothing Spray with Hone,New/Relaunch,,0.0,5.0,0,130,0
1864-FF7267CP6N,"AMAZON.COM.KYDC,INC",FF7267CP6N,Burts Bees Itch Soothing Spray with Hone,Sparse Intermittent,,3.5,3.5,90,90,0.0
1864-FF7297CP6,"AMAZON.COM.KYDC,INC",FF7297CP6,"Burts Bees Waterless Shampoo Cat, 10 Oun",New/Relaunch,,0.0,5.0,0,130,0
1864-FF7372AMZ2,"AMAZON.COM.KYDC,INC",FF7372AMZ2,"Burts Bees Cat Dander Wipes, 50 Count - ",New/Relaunch,,0.0,6.0,0,156,0
1864-FF7372PX3,"AMAZON.COM.KYDC,INC",FF7372PX3,"Burts Bees Cat Dander Wipes, 50 Count - ",Croston's,,0.0,16.5,0,428,0
1864-FF7488PX2,"AMAZON.COM.KYDC,INC",FF7488PX2,Burts Bees Multipurpose Wipes with Honey,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 258 units),0.0,9.5,0,246,0
1864-FF7488PX3,"AMAZON.COM.KYDC,INC",FF7488PX3,Burts Bees Multipurpose Wipes with Honey,Heuristic,,0.0,2.0,0,52,0
1864-FF7531,"AMAZON.COM.KYDC,INC",FF7531,Chi Soft Pivoting Slicker Brush - Small ,Inactive,,0.0,0.0,0,0,0
1864-FF7540,"AMAZON.COM.KYDC,INC",FF7540,Chi Bristle Pin Combo Brush,Croston's,,0.0,0.0,0,0,0
1864-FF7541,"AMAZON.COM.KYDC,INC",FF7541,Chi Double Sided Bristle And Pin Brush,Croston's,,0.0,0.0,0,0,0
1864-FF7543,"AMAZON.COM.KYDC,INC",FF7543,Chi Undercoat Rake,Croston's,,0.0,9.7,0,252,0
1864-FF7549,"AMAZON.COM.KYDC,INC",FF7549,Chi Standard Nail Clipper - Large Size,Croston's,,0.0,0.0,0,0,0
1864-FF7612,"AMAZON.COM.KYDC,INC",FF7612,"Arm & Hammer Dental Treats for Dogs, Nub",Croston's,,0.0,386.8,0,10056,0
1864-FF7613PCS24,"AMAZON.COM.KYDC,INC",FF7613PCS24,"Arm & Hammer Dental Treats for Dogs, Nub",New/Relaunch,,0.0,5.0,0,130,0
1864-FF7613PX4,"AMAZON.COM.KYDC,INC",FF7613PX4,Arm & Hammer Dental Treats Nubbies Origi,Sparse Intermittent,,0.0,3.7,0,96,0
1864-FF7618,"AMAZON.COM.KYDC,INC",FF7618,Arm & Hammer Adv Care Fresh Breath Denta,Croston's,,0.0,1516.2,0,39420,0
1864-FF7618PX60,"AMAZON.COM.KYDC,INC",FF7618PX60,Arm & Hammer Adv Care Fresh Breath Denta,Heuristic,,0.0,1.1,0,29,0
1864-FF7619PCS60,"AMAZON.COM.KYDC,INC",FF7619PCS60,Arm & Hammer Adv Care Tartar Control Den,Sparse Intermittent,,0.2,0.2,6,6,0.0
1864-FF7639,"AMAZON.COM.KYDC,INC",FF7639,Chi Self Cleaning  Slicker Brush - Large,Croston's,,0.0,0.0,0,0,0
1864-FF7942AU,AMAZON AUSTRALIA,FF7942AU,Arm & Hammer Super-Absorbent Cage Liners,Inactive,,0.0,0.0,0,0,0
1864-FF8256,"AMAZON.COM.KYDC,INC",FF8256,Fresh Step Blue Cat Shaped Litter Trappe,Inactive,,0.0,0.0,0,0,0
1864-FF8258,"AMAZON.COM.KYDC,INC",FF8258,Fresh Step 4 in 1 Deluxe Clean Up Kit In,Reactivating,,0.0,36.0,0,936,0
1864-FF8287PCS60,"AMAZON.COM.KYDC,INC",FF8287PCS60,Arm & Hammer Tartar Control Dental Train,Sparse Intermittent,,0.2,0.2,4,4,0.0
1864-FF8363,"AMAZON.COM.KYDC,INC",FF8363,Chi Detangling Finishing Spray For Dogs ,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 0% over 1140 units),90.0,90.0,2340,2340,0.0
1864-FF8423AMZ3,"AMAZON.COM.KYDC,INC",FF8423AMZ3,Fresh Step Drawstring Litter Box Liners ,Croston's,,0.0,236.8,0,6156,0
