
[run] BASELINE (no smoothing)
      C:\Python314\python.exe C:\Users\steven\.claude\skills\inventory-forecaster-cc\scripts\inventory_forecaster.py --customer WAL MART STORES --dry-run --out C:\Users\steven\.claude\skills\inventory-forecaster-cc\backtest_vp_q2_base.json

==================================================================
  Inventory Forecaster — Pets+People
==================================================================
  Manual projection columns: 04_19_W1 → 10_11_W26

[1/4] Pulling projections from Quickbase ...
      166 records retrieved

[2/4] Pulling master pack + Season from Styles ...
      166 master pack records loaded (0 with Season tag)

[3/4] Running forecasts ...
      Mstyle-family index: 158 mstyles with active siblings
      Customer-baseline  : 1 customers  (global median wk-rate: 33.7)
      166 forecasts complete in 0.0s
      Croston's: 65  Heuristic: 6  Inactive: 9  New/Relaunch: 7  OTB (zero): 2  Seasonal Baseline: 62  Sparse Intermittent: 15  Bi-weekly enforced: 0  Alerts (>5%): 140
      Saved → C:\Users\steven\.claude\skills\inventory-forecaster-cc\backtest_vp_q2_base.json
      Open viewer: python scripts/viewer.py --results backtest_vp_q2_base.json

[DRY RUN] Skipping write-back.

==================================================================
  COMPLETE  |  166 records  |  Total 26w demand: 2,977,704
  AI  23011-FF8423              720  756  828  900  972 1008  612  540  504  612  540  756  540  612  540  756  540  684  684  684  864  576  720  576  684  684     688  +18.6% 
  Man 23011-FF8423              580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580  580     580
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8424               36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36      36  +10.0% 
  Man 23011-FF8424               40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40      40
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8425              144  180  180  180  144  180  108  108  108  108  144  144  144  144  108  144  144  144  216  180  216  108  108  108  108  144     144  +14.1% 
  Man 23011-FF8425              160  160  160  360  160  160  160  160  160  160  160  160  160  160  160  160  160  160  160  160  160  160  160  160  160  160     168
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8431                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF8431                5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8649                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +0.0% 
  Man 23011-FF8649                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8651/8           14824 11384 14456 10864 13888 10480 11400 13160 13688 10896 12256 11568 12080 12104 11608 15936 14128 11216 15296 13896 15384 14688 14848 14960 15352 12816  13,199  +3.4% 
  Man 23011-FF8651/8           14400 14400 14400 14400 14400 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 14400 14400 14400 14400 14400  13,662
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8652                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF8652               40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40      40
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8653                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF8653               30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30      30
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8654             7656 5984 5948 5002 5660 4588 5718 6290 7236 5102 6252 4706 5744 6038 7290 5068 6766 6368 7706 4920 5672 5546 5604 5798 5224 4976   5,879  +2.9% 
  Man 23011-FF8654             6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6300 6300 6300 6300 6300   6,058
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8832               24    0   24    0   24    0   24    0   24    0   24    0   24    0   12    0   12    0   12    0   12    0   12    0   12    0       9  +84.6% 
  Man 23011-FF8832                5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8882              690    0  690    0  690    0  690    0  690    0  690    0  690    0  588    0  588    0  588    0  588    0  588    0  588    0     321  +0.0% 
  Man 23011-FF8882                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8882/2           1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956 1956   1,956  +50.5% 
  Man 23011-FF8882/2           4500 4200 4200 4200 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 4200 4200 4200 4200 4200   3,950
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8990               36   36   36   36   36   24   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36      36  +42.2% 
  Man 23011-FF8990               25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25      25
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8991                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0   18    0    0       1  +97.5% 
  Man 23011-FF8991               28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28      28
